name,type,price_dk,season_availability,weight_g,length_cm,width_cm,height_cm,year,freight_charge
Levende_norsk_kongekrabbe,fish,70.76857201447292,Summer,316.1351505496488,30.17696419622685,10.340183175900068,8.798088281293053,2021,4.6313268638389165
Smelt,shellfish,98.67996431500664,Spring,280.343767968527,51.21857856230471,11.376982005022873,5.359845624525397,2020,10.723590207886634
Knurhane,fish,106.62494347006574,Winter,533.6677727839958,63.20040722017259,9.435392683681536,7.522494795873131,2021,12.802401782669817
Skærising,fish,97.89809562218167,Summer,657.0647453918232,41.96131459023907,9.68923943978266,10.571164468723358,2023,11.0305406031073
Knude,fish,126.73976142284094,Spring,752.5891537186803,30.95931710264,9.358374497336085,7.885877417137688,2021,2.3000000000000003
Knurhane,fish,63.21808597558424,Summer,431.16736056965897,24.51039474946525,12.910948605364844,8.283191573479765,2022,13.805014042820352
Gedde,fish,113.30854170395133,Summer,661.8021250146944,42.57975981221181,11.25627988038249,8.950517209434622,2020,18.48894721501696
Knurhane,shellfish,102.28345366067653,Spring,494.2237295748939,51.038773433162575,10.661750613212082,10.34132325863532,2023,12.036644055379716
Havkat,fish,76.15458356219345,Winter,474.1059050088771,44.751677464953815,6.187144836723152,4.6895505756211335,2024,6.756912154846389
Fjordreje,fish,108.56976279253978,Summer,632.5489906230009,39.97596159081146,8.864260770360538,9.16904810367487,2024,9.139614666724299
Kuller,fish,110.07010466197613,Autumn,597.848431762013,34.107283482106936,12.696007481017524,7.463721721516474,2024,19.64160011121573
Sort_hummer,fish,84.60487399507437,Summer,263.5411764523626,29.0783636728191,10.113089719371768,8.333275790623677,2022,15.685827687958572
Laks_vild,shellfish,101.52464163533556,Summer,721.4810524588844,48.34751326324882,11.978594408767416,10.119900339524753,2022,14.444122444567915
Dansk_10-armet_blæksprutte,shellfish,125.86596089208336,Summer,707.0137031221177,49.13771621385585,15.2995354009829,5.611626697176312,2023,13.13949788425813
Østers,fish,63.858357188549746,Spring,406.1655947735706,24.542702133092668,13.11581820762645,5.974711117113821,2024,8.458769283921528
Levende_norsk_kongekrabbe,fish,99.6062804011613,Spring,559.3705300156114,55.89838978180684,10.279475013099226,4.129140080572388,2022,10.577372568983465
Fjæsing,fish,113.75869689789597,Autumn,574.1045279424109,45.74071220894001,8.46703248941282,6.901682116472447,2021,11.141555415878827
Blåmusling,fish,113.95929935765272,Summer,539.1010648735861,53.99594645145793,2.339351211832305,10.660864688757632,2022,14.028041853896443
Hvilling,fish,88.67921849090256,Spring,417.454226923187,26.578722515148847,9.494845232581442,7.758825623053061,2024,18.441026913627756
Levende_norsk_kongekrabbe,fish,64.8423974933224,Spring,399.2564948092922,26.341758445845613,9.021962512549452,5.3197502086904285,2020,16.64435542924839
Rødspætte,fish,102.35972663979415,Summer,496.1668893512832,38.51030690232703,11.171098583186128,7.028642510849906,2021,4.970831963338213
Fjordreje,fish,106.74779134400865,Summer,675.9093528889047,45.02784426895194,9.538284319075938,5.0242765930187545,2024,12.530376856944825
Signalkrebs,fish,129.6753161455095,Spring,581.5400231891649,57.96360822926964,9.038844821689615,5.749627796537677,2021,14.889111387772326
Kulmule,fish,86.0793279999671,Summer,444.40785018708414,47.060789138151314,4.661803208478338,8.777637820527426,2022,14.346757518665324
Torsk,fish,114.12306156552032,Spring,615.7548065972517,37.57318723187967,7.180096512549801,5.652253347387942,2024,8.605524688417871
Kuller,fish,58.35135034574314,Spring,100.0,29.73630792334108,11.429953122401672,10.225268610406603,2020,24.904902392534467
Gedde,shellfish,99.2895455868497,Autumn,672.3148550558155,52.300005727191504,15.147722893398084,7.857759418339328,2022,5.625411013276853
Nordsøreje,fish,52.47595254493927,Spring,239.04293318328507,30.35294574249285,9.70742384876313,8.17118940788905,2022,6.5173331453361705
Aborre,fish,117.92693996817205,Autumn,445.63385878953017,56.284685547723214,10.98343322072237,7.443254064784212,2023,12.574537373803253
Flodkrebs,fish,93.34649928078261,Winter,332.04951580607843,37.15615350393491,12.857434470858417,9.545695677087446,2023,21.237294052833725
Dansk_10-armet_blæksprutte,fish,71.94440558128053,Winter,305.79777864186417,55.9058207261785,7.56731819139925,9.56631977555402,2023,7.653503686760814
Fjordreje,fish,133.26299964609342,Spring,674.124018106778,46.78931290059278,11.100442129856326,8.670108703824344,2020,10.277189518023837
Hornfisk,fish,94.47167418219277,Autumn,429.8448198032163,38.63004510557542,7.778529681003524,9.129578211815296,2021,16.45555089587219
Torsk,fish,118.8313883705917,Summer,551.9755822596073,34.806036281738734,12.594473315473037,7.575820660159149,2024,11.417834087516427
Rødtunge,fish,91.0461636853862,Winter,492.9619131681224,36.5909212265392,10.4542091438552,9.084406013818096,2023,9.96082226916064
Skrubbe,fish,103.55703665887994,Winter,571.5561240834683,44.283166923752376,10.89535544194432,7.324244449052387,2024,14.101911348678913
Gedde,fish,108.7307904169567,Summer,511.5232836590383,40.771564962177166,7.652204207744233,8.004463244324803,2022,12.75358275505613
Kuller,fish,77.09062189445666,Spring,307.55116637171454,34.06188591931295,12.121097078832356,7.450712501267406,2024,16.24001841392924
Flodkrebs,fish,124.2887027015598,Spring,649.440022917071,38.34368589682368,16.25413876369305,7.085562921361608,2020,17.440756889700673
Fjæsing,fish,76.36721552871673,Spring,425.9365125258031,40.7857702971915,6.976264913715381,6.621776404556419,2023,12.912214076024664
Havtaske,shellfish,73.72306194353385,Summer,266.51271520103734,18.71265905585188,8.980722977057429,8.93538020771777,2023,12.841970536740222
Mørksej,shellfish,103.67484741458404,Spring,435.78272585511314,44.58168114788699,10.694822422504275,10.621211825626926,2024,12.484910518516214
Gedde,fish,135.7919890355992,Winter,725.1139685951466,30.20278775283193,12.35921863598745,10.342203943339118,2022,13.750000560586724
Havkat,shellfish,86.7384954961658,Spring,627.533261317024,28.46667596794255,8.321361144131593,5.48686932810913,2024,11.753784934208735
Fjordreje,fish,66.33932279678636,Winter,447.7021798388211,23.1265565288929,2.0,10.578406102813746,2021,11.49720098131747
Sandart,shellfish,77.89609310962184,Summer,447.6113443522357,22.0610750213211,14.077568482492076,7.363682996764142,2024,17.004484755805315
Kuller,fish,88.69771206514324,Autumn,451.7547423173926,26.44552496887711,12.281518358752429,9.201466030291185,2024,18.474134429633196
Knurhane,fish,103.17745290212524,Winter,811.5121975341261,32.9097904236951,4.771157408540005,6.187569335905578,2024,4.565256454686264
Line_blåmusling,shellfish,117.03944563223402,Winter,557.2903178347331,59.53259137526568,8.177293624661331,8.28395982774801,2021,11.546097298006618
Sild,fish,93.94658273603277,Winter,564.5062470786604,34.74120324104796,14.704547288581978,8.627446365793814,2021,8.332005606151919
Sort_hummer,fish,127.39411610836454,Autumn,654.5425181047763,41.77750106268032,14.343389255373598,5.030790416160695,2024,10.069531254164067
Kuller,fish,127.85807528237669,Winter,535.818373853977,44.00481386506328,12.815920068036837,9.21653433268838,2024,13.351574564782478
Levende_norsk_kongekrabbe,fish,89.77724398589888,Autumn,461.14367812689454,41.31065186215849,9.471662698120412,10.691870015676631,2022,14.579416509095356
Ørred,fish,81.90683567569172,Spring,470.5475226372533,39.22556539274007,10.24896225643753,7.650704108636744,2020,10.984218359387814
Ørred,fish,91.54122240353338,Spring,489.2598110878904,28.04706236400755,9.60722258462162,10.720336261656026,2022,2.6986344602751067
Stenbider,fish,98.99165891561653,Winter,494.41666452352376,54.50927548279212,13.384719349806511,7.620613013095185,2020,7.060790329349574
Hornfisk,shellfish,124.19328011669387,Summer,609.1444315455469,58.07196643637885,7.37247278051467,9.699169062093237,2022,15.623898482920762
Jomfruhummer,shellfish,92.70102126856614,Summer,507.7918828710949,23.173413058773143,7.582601035347386,3.562860068097801,2022,2.3000000000000003
Signalkrebs,fish,108.87864336370207,Spring,609.8960115823369,29.759714091136203,13.030823760508047,12.837555558626928,2024,16.962164897737203
Slethvar,shellfish,83.94421350728481,Spring,487.8925129837127,37.20189657622994,9.866915633465316,10.990916490485914,2023,13.89765795696489
Gedde,fish,83.70957332695761,Spring,511.7952785474136,30.354622050898087,14.135402066361424,7.430748991492642,2022,17.5544099750381
Aborre,fish,56.63545196550698,Spring,200.26989732018387,45.05965553455865,7.985463379058363,4.055821946712364,2023,10.586581740347585
Norske_kammusling_i_skal,fish,96.57308350770234,Spring,637.4491512053722,32.71727797593387,9.835664918983523,8.576056736610978,2023,2.3000000000000003
Multe,shellfish,119.52626120530353,Spring,551.9732713846989,61.65056067806603,7.23276104546814,5.112148905852486,2023,13.479668150929891
Makrel,shellfish,139.7162974267534,Summer,649.7015164789478,51.90548594343596,10.0220880442707,8.889707075114977,2021,17.36340437057637
Nordsøreje,fish,68.2990480682566,Spring,100.0,42.12574030632215,5.564359189003604,8.823131438328565,2022,15.753720305361739
Skærising,shellfish,123.46985642837659,Spring,813.2562057171092,50.26986263319732,8.537099737135112,6.11719366199595,2022,8.451619175955038
Laks_vild,fish,89.02302958456328,Spring,479.061555776724,51.059004243573085,5.691238405215646,10.241934047228757,2024,11.899100947128176
Knude,fish,89.84479938871458,Winter,666.2274225106274,34.36052511941757,12.081769699573774,9.611149405612348,2024,9.048953163612351
Lyssej,fish,72.73384806152417,Spring,344.0141109311704,31.83782755458035,12.149768019278955,9.951646674577129,2021,7.731374264728888
Kulmule,fish,117.67089995486678,Spring,591.9160857593854,40.78143062969647,4.809211808546965,8.017715407337791,2023,15.894787427427314
Kuller,fish,67.10180421945542,Winter,341.9876655239516,48.61636124497944,14.001657236501718,5.168951866172587,2021,5.991351368180255
Helleflynder,fish,69.6888050190465,Autumn,406.4346558956293,41.390603986534174,17.49224537925956,9.955744544422275,2020,7.388444419324582
Torsk,fish,138.02898434610324,Spring,787.104703080018,24.230035178090027,10.138019160209025,7.459257201728418,2024,6.4214820860270265
Signalkrebs,fish,72.02486785767067,Spring,471.397639885498,31.971755560491577,8.076657219326066,5.220439713614661,2021,4.644861392824384
Sandart,fish,103.45871249371486,Autumn,532.6149309769585,39.26027136405622,18.472991773009134,10.704078731948652,2021,12.173505742475976
Sild,fish,109.74830121469334,Winter,630.5101596033131,39.2433439567417,6.043094505092467,12.19881504100502,2021,16.842914023017087
Smelt,fish,97.63366672973763,Autumn,574.3522831958907,59.72542176789808,10.060319400607296,7.917503742041594,2023,10.649566921271779
Lange,shellfish,99.01534798746759,Winter,522.5628357715365,26.14012057601002,10.53886681789577,12.318242309206584,2020,4.573560117404835
Sort_hummer,fish,88.63678177870382,Summer,554.7441503699338,45.055892418358745,14.035442861357245,8.1826294572227,2024,15.363744882813329
Kuller,shellfish,163.00894224871365,Summer,860.5123377857412,54.8911310832829,11.079216925380363,7.239088191667298,2023,19.25422806856087
Knude,fish,104.94640180350952,Autumn,491.3571804449622,62.71449745422796,8.504098312634646,6.739083091629045,2023,8.527285308925666
Sandart,fish,93.59026077834409,Summer,530.1648570072451,35.95602576816039,7.146446888836132,11.274164815985484,2021,9.298650373098498
Makrel,shellfish,113.19214946688066,Spring,657.5981594011419,44.914294527202,8.974534539261594,6.439712237224456,2021,13.872038898383614
Kuller,fish,128.3409600198668,Summer,665.8288899436976,45.69760357198647,6.979217917164568,9.470538619949975,2023,18.960619239811237
Slethvar,fish,106.06621662658861,Winter,678.0545458340571,41.95481731553291,10.143475959354047,6.881672329881583,2024,9.108762929663962
Hornfisk,shellfish,102.19987459629726,Summer,595.8095333043777,39.01154798760694,8.30741146041854,7.079386474851274,2022,5.370731007408257
Helleflynder,shellfish,68.96066062044461,Winter,328.5492630904275,44.35975389500046,5.517886620130748,10.060499387939132,2023,14.40452558885307
Mørksej,fish,90.9603298362616,Summer,745.0147298451644,14.677539147803143,13.765437365124711,7.2399263074212925,2020,15.175713136454576
Kuller,fish,85.04784142900846,Summer,328.04819104719684,46.82069490062632,8.506982429712881,7.190409241159413,2023,11.528204672002044
Helt,fish,128.18517801480303,Autumn,545.395319785855,41.26177903661967,6.195589585074062,10.265609394349614,2021,8.932587005575728
Kulmule,shellfish,93.39646807772289,Spring,386.8586224970963,37.77525103221735,9.495222596537376,11.194794586443246,2023,16.074142162563415
Sort_hummer,fish,106.57237331945568,Autumn,490.3792480110511,60.46862195719558,10.205114697902976,9.289379606568469,2020,13.928965620920636
Helt,fish,87.11326346695085,Winter,549.314361545522,33.25065981209448,4.760599823262899,6.690460448752102,2021,7.9651966222439325
Fjæsing,fish,93.93136220362832,Winter,548.203582317541,35.96924010934969,10.994943001377289,6.978783001404841,2021,11.725835764006089
Hornfisk,fish,101.3159147812391,Summer,563.2881131352927,59.91553302204734,6.858527293929207,8.159830527480075,2023,5.2821453526866256
Fjæsing,shellfish,126.56973344514117,Summer,742.056690358797,31.679386951501435,15.133086427572362,8.641860123851314,2023,14.655096099614433
Sandart,fish,71.67254698662153,Summer,568.030145227097,34.49884717063461,11.571881536230205,6.0242681797204565,2021,10.293725580838863
Knurhane,fish,60.49351307602701,Summer,463.3765047064026,38.5297457656915,8.80030002967205,9.446075879159729,2020,9.49573017103021
Mørksej,fish,119.82291557838353,Spring,644.6130752432537,48.407344821295496,7.764496689047949,8.171026659279198,2022,11.348777368298803
Knude,fish,112.4450370006948,Summer,678.420573338696,42.078025073533134,9.685096877309128,4.568583362723741,2022,11.685415416919142
Line_blåmusling,fish,58.87656464409965,Winter,315.85882772945115,27.07374652847737,11.838372224749868,6.142147035078539,2024,15.616678283201578
Helt,fish,92.41132665496741,Winter,589.6100104774787,34.6783143687281,9.9235176142444,6.991742652696672,2022,14.21901644409602
Kuller,fish,96.42618257779523,Winter,605.1759113466347,33.92645566787789,9.34852357858943,7.8542846223178895,2022,10.780517317553109
Smelt,fish,91.02503441234568,Summer,455.3654744960012,39.22778954776955,10.175110872453686,11.778557591007992,2020,15.01287348870738
Nordsøreje,fish,138.5861626564519,Summer,706.3560219967429,44.25843658629829,8.188423206289135,8.476342612279257,2024,13.34339136698142
Flodkrebs,fish,78.73733729982798,Winter,477.491661945121,44.18205755887972,8.970382219470887,6.31845622020275,2020,9.53764167308423
Line_blåmusling,fish,95.92008829336017,Summer,518.8364680207313,22.23988245951598,3.742622683284989,8.441261608614326,2020,10.926296472112165
Dansk_10-armet_blæksprutte,fish,103.70643254178971,Spring,474.0392263574196,50.63940987560856,12.921178692557104,7.295824505092238,2020,10.818174711321644
Aborre,fish,97.67190672788506,Autumn,502.33685713722014,42.52568845996623,10.896393340965286,8.649516479067083,2024,13.82420217860133
Canadisk_hummer,fish,90.29870965088074,Summer,335.55873696571973,53.84532047593906,7.67963246789971,9.161135374071227,2020,9.81169597228045
Lange,shellfish,78.84058619703761,Winter,283.9923676108558,44.44198327290672,15.696204944065716,10.418461294447876,2020,9.704117742460488
Sort_hummer,fish,121.76598744511485,Autumn,739.1757594837459,51.01322957735762,10.26104944117716,7.951427008659948,2020,20.556283623396208
Mørksej,shellfish,79.81408975114381,Winter,372.9557977522508,44.66545311450127,6.89156928407441,11.277921055199666,2020,15.82278321603668
Stenbider,shellfish,88.63192449737447,Summer,351.2911475815539,53.46225756202748,12.570212264411374,9.816045325072382,2023,8.001236943644361
Fjordreje,fish,55.12134449561662,Spring,176.9914829594428,45.22250636017779,11.194144649527788,6.5851209103756245,2021,14.126328572134112
Helt,fish,94.26069594974416,Spring,404.15573784657465,39.02084753557096,11.18373995645266,12.419711331496927,2023,12.044410302013816
Sandart,fish,98.15071789597746,Summer,301.53653098887526,62.72434720446881,8.722733186045229,8.653989026540195,2021,13.301135406196432
Hvilling,fish,126.48202336465123,Winter,746.3022740204553,48.89037122279892,11.351487171334105,6.32975099205553,2022,12.131770092999481
Slethvar,shellfish,115.55559227766283,Autumn,651.4725634013951,45.73744421004413,9.214725129336715,11.305826102460845,2023,16.972356169232086
Canadisk_hummer,fish,73.5161290401541,Spring,396.7774482233414,27.23695583461664,11.667824354937526,12.15555517039689,2022,13.089853585396654
Laks_vild,fish,121.54110250971233,Spring,837.8653708016463,27.116923825364623,4.285166637968084,7.933949472560879,2021,11.214391988214278
Østers,fish,111.58909294836884,Summer,647.2648230487391,42.92715482141853,8.698379611062432,6.992699479248808,2020,16.29407665412188
Makrel,fish,101.70754405534421,Winter,451.27529247370666,41.45521197768241,15.166465293424585,7.655250085092676,2023,12.573111189004212
Fjordreje,fish,43.233912947608616,Spring,125.08914276896404,33.858774349916835,7.698797633799098,9.4294634550354,2020,12.058801464913666
Kuller,fish,136.5912311324039,Autumn,843.6413858886112,41.4098269961206,8.18848510752044,10.555713310061028,2020,12.944503971436127
Hornfisk,fish,87.9918191439499,Summer,291.56412998546057,55.886269280435954,8.656115984650075,9.140974661727148,2024,11.069398492514715
Knude,fish,65.04083502523804,Spring,253.19018795646625,46.95402474550298,6.355581592334071,8.203446416943539,2021,11.542444167779157
Østers,fish,100.57202112466975,Summer,653.385564801446,28.589914902472614,3.375157671315243,10.996023540608856,2020,8.801204891695386
Nordsøreje,shellfish,144.3971751094062,Autumn,865.9628609508909,38.884911728570565,9.30824080442916,7.374327053896955,2022,8.044630789730158
Nordsøreje,shellfish,126.09322474717884,Winter,707.6409227765778,31.95033519147439,10.40757827224497,10.061838676733814,2024,6.906576222180778
Kuller,fish,98.21173429692078,Summer,584.5863680078539,36.12300083591439,9.842484794384044,7.423874403297443,2023,5.096876880733451
Skærising,shellfish,119.44834971540256,Winter,589.2131512497929,35.86384334370357,9.56536431415634,8.862045916021787,2023,7.45330013763104
Mørksej,fish,109.7451770234485,Autumn,628.0123338170462,35.22354417395995,10.129122612551162,7.772874870419097,2022,10.698371641452143
Hvilling,fish,114.54934306426982,Summer,613.8392884680147,27.44864628026605,13.068524414652291,7.888295634694378,2021,11.97434087924993
Slethvar,shellfish,120.98787998230407,Autumn,542.1787135954064,38.7234531848181,9.42866144221235,7.24522696507558,2022,10.252035809520855
Slethvar,fish,82.14274678791013,Autumn,515.6301655927814,34.3939236315269,8.27775226873819,10.689708062361388,2024,2.3000000000000003
Hvilling,fish,78.72251342025862,Winter,490.6110308150716,10.70551309997732,9.15662354533574,6.53414792378293,2020,18.743097245706775
Canadisk_hummer,fish,103.6082754325938,Winter,386.9053116699986,60.52972024501664,11.738040279270328,6.519535494902583,2022,16.497808565295756
Levende_norsk_kongekrabbe,fish,99.25095051880592,Spring,457.8987384699839,50.88769654216672,14.236080635629747,12.24198713169022,2023,13.550495315598793
Rødspætte,fish,61.089881406867,Spring,246.0564778706922,36.23699275075004,8.115568782492465,9.955695129308662,2021,20.274457093745035
Mørksej,fish,83.18301350771988,Summer,485.2490559807875,40.188190497405984,10.29680136108665,3.2297726026139277,2023,7.004125059574932
Sandart,fish,63.755259011297746,Autumn,351.7113339273624,28.28345652682438,11.015072325807878,6.869482521579193,2021,20.183075554879625
Ising,fish,76.99076022884029,Spring,334.4616024176344,56.95722877810866,7.022265979813531,4.376021324875891,2022,7.060015246947479
Kulmule,fish,108.57413284051495,Spring,526.9841226730217,58.97288694773111,10.061251501638754,6.0986186131694895,2020,12.59819445634024
Kuller,fish,122.59969128207428,Autumn,708.8003429516899,41.56693728246525,5.6029784279737145,1.7229706675319203,2022,5.640348304382661
Helleflynder,fish,126.92542793170675,Winter,637.747490900347,50.235306441853446,4.692849088781804,7.7260208446121155,2021,11.567592839504087
Kuller,shellfish,65.04123241834374,Winter,264.42490945652344,41.75286778933924,11.100239223676772,5.716116361677377,2023,13.276365890792588
Dansk_10-armet_blæksprutte,fish,95.65310946584238,Summer,351.55577951444934,26.632745611240694,8.848375776007652,8.119810513592876,2023,10.78842447678105
Laks_vild,shellfish,97.7808884685066,Spring,641.1156781982324,35.881766310363425,10.606841222863656,4.74975748223495,2024,14.783836242814631
Gedde,fish,64.28273505344599,Autumn,352.6268909692536,41.31927966771957,9.94631506897495,8.16582370634408,2021,11.955466467641385
Fjæsing,fish,71.28281952172976,Spring,466.30502750044633,35.45452281256556,7.070799854008608,7.170167443759345,2020,9.096892249463458
Stenbider,fish,90.82512587411375,Autumn,582.5078148536828,37.81346722564964,9.86423709410699,11.003905930377192,2020,8.89265873810924
Lyssej,fish,90.75607988731325,Summer,354.7483317704547,39.08600442490886,6.300696084955435,10.82271372349125,2024,15.230203354032206
Knude,fish,115.32117013643071,Winter,515.806325921894,39.191215021345386,14.172917074004202,9.570691206020566,2021,8.49278666288795
Lyssej,fish,93.03491990028867,Winter,299.8961757622693,40.52258490497484,5.9320889654201086,7.346772438677575,2024,15.710853664230712
Lyssej,fish,64.83204470535182,Winter,409.79485340731793,29.39394933603399,9.412644187094257,11.970760790520586,2022,17.124474247026882
Norske_kammusling_i_skal,fish,97.30493450838875,Winter,547.9672901213805,32.82983850872064,6.873185235858255,4.893929444320358,2020,3.8239162332078016
Jomfruhummer,shellfish,81.97748051790516,Spring,261.0509399702496,27.154157343000307,11.711263520082388,5.192882740872674,2022,16.711461381584762
Mørksej,fish,126.19461455022736,Summer,566.0712106940598,49.778155496862006,9.005705886155491,7.832433800221871,2020,20.977944412845616
Slethvar,fish,81.73954088137548,Summer,497.0543301609978,18.943530581596757,8.44399984113637,12.508076217842238,2021,12.659217301528871
Smelt,fish,115.09872289154421,Summer,582.8734931625721,51.53590343316925,12.559604635154663,7.595322186259825,2021,14.255787252356184
Multe,shellfish,97.4345295876474,Winter,533.5871201096992,53.86349397262843,10.088291775032657,7.633509513581436,2024,16.27022449209813
Aborre,shellfish,123.81037678839714,Summer,704.6210644960767,36.97819413017378,11.549933337807902,5.116179287776381,2021,10.232781350176499
Multe,fish,69.46308183610807,Spring,518.7836753971861,13.968629121727012,7.056022190447606,9.891859170540757,2024,12.3384890282742
Flodkrebs,fish,90.00707482293984,Autumn,435.5891688312121,36.38689438032709,5.78554916821748,9.906352508658708,2020,5.454682163733697
Ørred,shellfish,91.54639625705175,Autumn,518.3446254548426,39.35815838711181,10.3216238861204,9.57815040279982,2022,12.137721131240074
Canadisk_hummer,fish,105.42483509501285,Autumn,581.4947043554582,29.894017800710863,9.043460933515806,6.741558654305275,2023,13.791315179964892
Jomfruhummer,fish,92.88572488781404,Summer,507.3290105488557,34.84781606191757,11.879304017361832,6.5865864632539886,2023,13.87434990546176
Flodkrebs,fish,100.18671257330695,Winter,506.0887536805824,55.30195198863351,9.760274642012352,5.413755499190059,2020,16.40095372854887
Lyssej,shellfish,93.78923993919122,Winter,394.7012468289867,46.64927162301741,10.61522601770389,8.167745003521867,2022,7.935909980576566
Multe,shellfish,92.77586896804212,Autumn,400.56486236735776,30.754358856219,5.1298524101762695,5.839185341442997,2024,9.050008919301918
Slethvar,fish,60.99810659846827,Spring,289.609209230046,24.02400830404568,15.66531081884277,5.645166989501423,2023,20.219333791560235
Torsk,shellfish,124.74870724445762,Spring,762.436511478041,36.729826823902286,9.507274044903903,7.152618566178648,2023,10.808489480686935
Blåmusling,fish,61.905281891612844,Autumn,313.42051469130723,37.86543220649562,12.092760911017598,7.021687649631568,2021,12.420155421636709
Helt,fish,78.76612711712812,Summer,396.0642203306139,44.96199187363317,7.491724989341121,6.92404294235609,2021,11.191753808063984
Makrel,fish,69.39650528359667,Winter,392.2389101646204,34.64683287432341,10.924029706652025,8.932889193680523,2023,7.720268198996896
Knurhane,fish,102.78207098114225,Winter,634.2386565416662,45.114995753618615,6.091465709425764,8.15809560430056,2024,18.96823437010231
Sild,fish,108.43668637178648,Winter,455.75754825619583,59.35154040060229,11.356203514779011,7.423687938977765,2024,9.072573505165215
Knurhane,fish,117.97135377148417,Summer,687.16131090106,48.15501022444263,8.932077746842502,8.366025856622963,2021,6.314486590948123
Østers,shellfish,74.18291306187571,Spring,398.97640636341976,39.51911492669228,10.087571511806702,6.016945917790736,2020,9.426594724407344
Sort_hummer,fish,93.07501015630025,Autumn,541.8491243335703,38.16849528946705,12.093922090390294,8.210557247819356,2020,2.3000000000000003
Hvilling,fish,90.02070603018592,Summer,374.6979420110364,36.433268658201285,6.302379066339159,8.301204985689267,2021,8.504077661077364
Rødtunge,fish,142.42094077660383,Winter,821.7723691660083,51.80640912452144,7.946524808161609,4.993906281285039,2022,7.0466084498792965
Hvilling,shellfish,81.80274932166185,Winter,321.8602371455731,33.72686554048697,11.371972843260297,9.991387508740724,2022,14.34017170226569
Norske_kammusling_i_skal,fish,91.67033898909955,Summer,546.4731065340541,40.45222708999982,16.294664423640242,6.237132589546009,2022,8.402294498024588
Fjordreje,shellfish,112.00385022212465,Autumn,595.0665321398147,40.511979018810855,9.585752996015554,8.18061959841287,2023,15.583898103662705
Kuller,fish,94.46045038343048,Winter,562.0698646177248,34.98215807188468,11.773408353771798,10.32882348107054,2024,17.933026368118878
Havtaske,fish,89.53715053309818,Autumn,472.20685116834375,26.275344521158992,9.67908559042456,9.85135351542774,2020,15.093406546922957
Levende_norsk_kongekrabbe,fish,106.70410041577595,Spring,480.5268950399861,43.22974503617668,15.8267367842689,8.06866677713767,2022,10.509213871243649
Kuller,fish,106.92143720947222,Spring,506.5717207968664,39.38996028144616,4.758334999104234,7.275001994235863,2020,12.149126684845728
Rødtunge,fish,84.3325767287004,Autumn,477.9496997557267,45.0024046943657,10.283863134008074,9.895023817151134,2024,4.4850692753373265
Kuller,fish,116.90160852818362,Winter,644.5818675192364,34.66399693560833,5.123367899313817,9.34938995561724,2022,10.884614886402298
Nordsøreje,fish,140.01384777865607,Summer,831.5784502387028,52.20821298813048,2.48028528838985,6.7632699599117405,2023,7.541983046892567
Smelt,fish,79.73855435110258,Winter,416.376232248825,31.232262187881556,10.89238615935345,6.410212705996619,2021,14.693901353286776
Norske_kammusling_i_skal,fish,95.53647176013715,Autumn,294.52955306313834,57.120402840178926,10.418493388442377,3.855289636608004,2022,23.33466099052458
Sandart,fish,102.31418424793438,Autumn,486.75769274731175,22.523634901717383,9.145489186773396,8.308063683367175,2020,13.799179525479524
Smelt,shellfish,144.88032003232766,Autumn,886.9564006481478,44.347700645568914,9.68141772988074,7.834604509963203,2023,2.3407553148085336
Line_blåmusling,fish,74.33678900445757,Winter,379.4488148045404,44.75430682526624,19.29489830221377,10.272382749285084,2021,9.838341112593884
Hornfisk,fish,116.6532407677621,Winter,745.8675208166101,32.04442932059118,9.225474585905696,8.718110186960732,2021,12.063458256722491
Lange,fish,133.52117359007923,Summer,751.6551221114661,44.24393937861012,11.530373083750224,10.668458388345382,2024,11.901844156197216
Skrubbe,fish,77.63462092664908,Spring,416.9617637438008,52.79518669760159,8.051905541158357,6.605271544167659,2021,8.138259622199737
Ørred,fish,115.86795921772651,Summer,585.3474618777913,17.831811606459354,10.88569772512181,10.276300661935236,2023,12.628342016129903
Ising,fish,123.82171749619343,Summer,744.2594934692806,45.02744807490814,9.285298974833148,6.94216724179069,2021,5.784496150170819
Laks_vild,fish,68.54574736506518,Winter,443.13083885187694,15.067291796699225,8.76844455181081,9.555192123584543,2020,7.153419875648692
Skrubbe,shellfish,84.18773737277436,Summer,469.4629459846457,30.34335196476792,15.456695596600976,5.0824832149386125,2022,14.470669151377074
Dansk_10-armet_blæksprutte,fish,83.2347901760089,Autumn,412.74786290770345,56.29166364900945,13.531554889553018,8.470270598732377,2022,6.8279491379528015
Havkat,fish,83.61322151916495,Autumn,347.78649039607,34.18217966607946,10.410239942197691,4.0306241171081805,2021,13.975773385264384
Rødspætte,fish,80.2110134785319,Spring,402.6083682400989,28.26120035591028,3.087364192168099,7.46572502811649,2024,5.200466636582133
Kulmule,shellfish,72.0697095136803,Spring,316.4089599856615,38.020622710153184,8.916972330242292,8.880707987755827,2023,19.61819906544199
Levende_norsk_kongekrabbe,shellfish,120.92425041792796,Winter,505.1125202388839,60.67906338163552,18.10908269321525,6.9580628975378085,2021,7.938358356941349
Jomfruhummer,shellfish,66.00521657980065,Winter,384.5040153412037,21.68317752793974,9.308015000080877,5.899124742488065,2023,10.471133769704158
Sandart,fish,88.52300963841762,Spring,535.0678867686122,29.486900883606555,13.309652716160974,9.692236938591869,2020,13.020821001015868
